photo_id,species,marked,inat_url,latitude,longitude,month
19189990,,1,https://www.inaturalist.org/photos/19189990,42.370000000000005,-71.12,6
153749863,Dryobates pubescens,1,https://www.inaturalist.org/photos/153749863,42.349999999999994,-71.09,8
107820128,Haemorhous mexicanus,1,https://www.inaturalist.org/photos/107820128,42.379999999999995,-71.12,12
294956432,Dryobates pubescens,1,https://www.inaturalist.org/photos/294956432,42.379999999999995,-71.13,6
414525074,,1,https://www.inaturalist.org/photos/414525074,42.349999999999994,-71.05,7
229851911,Setophaga petechia,1,https://www.inaturalist.org/photos/229851911,42.34,-71.11,9
51516288,Zenaida macroura,1,https://www.inaturalist.org/photos/51516288,42.31,-71.04,9
236134404,Passer domesticus,1,https://www.inaturalist.org/photos/236134404,42.31,-71.12,10
267391416,Turdus migratorius,1,https://www.inaturalist.org/photos/267391416,42.34,-71.1,4
54935927,Setophaga virens,1,https://www.inaturalist.org/photos/54935927,42.349999999999994,-71.08,9
38731402,Mniotilta varia,1,https://www.inaturalist.org/photos/38731402,42.349999999999994,-71.07,5
273491186,,1,https://www.inaturalist.org/photos/273491186,42.31,-71.02,4
411360258,Bombycilla cedrorum,1,https://www.inaturalist.org/photos/411360258,42.31,-71.11,7
38779161,Zonotrichia albicollis,1,https://www.inaturalist.org/photos/38779161,42.360000000000014,-71.05,5
89144848,Sturnus vulgaris,1,https://www.inaturalist.org/photos/89144848,42.31,-71.09,5
389971406,Quiscalus quiscula,1,https://www.inaturalist.org/photos/389971406,42.33000000000001,-71.03,6
75253468,,1,https://www.inaturalist.org/photos/75253468,42.31,-71.05,5
280678932,Setophaga petechia,1,https://www.inaturalist.org/photos/280678932,42.33000000000001,-71.11,5
261937760,Scolopax minor,1,https://www.inaturalist.org/photos/261937760,42.370000000000005,-71.06,3
54243952,Melospiza melodia,1,https://www.inaturalist.org/photos/54243952,42.31,-71.04,10
35024073,Catharus guttatus,1,https://www.inaturalist.org/photos/35024073,42.349999999999994,-71.06,4
381992635,,1,https://www.inaturalist.org/photos/381992635,42.370000000000005,-71.06,5
441422282,Passer domesticus,1,https://www.inaturalist.org/photos/441422282,42.379999999999995,-71.11,10
287219642,Bombycilla cedrorum,1,https://www.inaturalist.org/photos/287219642,42.370000000000005,-71.09,6
54650051,Setophaga coronata,1,https://www.inaturalist.org/photos/54650051,42.349999999999994,-71.08,10
35254836,Certhia americana,1,https://www.inaturalist.org/photos/35254836,42.349999999999994,-71.07,4
52902349,Setophaga palmarum palmarum,1,https://www.inaturalist.org/photos/52902349,42.31,-71.04,9
38731303,Seiurus aurocapilla,1,https://www.inaturalist.org/photos/38731303,42.349999999999994,-71.07,5
35260353,Melospiza georgiana,1,https://www.inaturalist.org/photos/35260353,42.31,-71.04,4
40978638,Sturnus vulgaris,1,https://www.inaturalist.org/photos/40978638,42.31,-71.03,6
50233843,Zenaida macroura,1,https://www.inaturalist.org/photos/50233843,42.31,-71.04,9
39733983,Parkesia noveboracensis,1,https://www.inaturalist.org/photos/39733983,42.31,-71.04,5
359033792,Scolopax minor,1,https://www.inaturalist.org/photos/359033792,42.349999999999994,-71.04,3
414524994,,1,https://www.inaturalist.org/photos/414524994,42.349999999999994,-71.05,7
430000365,Setophaga ruticilla,1,https://www.inaturalist.org/photos/430000365,42.360000000000014,-71.1,9
190391841,Zenaida macroura,1,https://www.inaturalist.org/photos/190391841,42.34,-71.09,4
54650633,Catharus ustulatus,1,https://www.inaturalist.org/photos/54650633,42.31,-71.04,10
367152453,Colaptes auratus luteus,1,https://www.inaturalist.org/photos/367152453,42.31999999999999,-71.04,4
231244326,Passer domesticus,1,https://www.inaturalist.org/photos/231244326,42.370000000000005,-71.12,9
51619989,Megaceryle alcyon,1,https://www.inaturalist.org/photos/51619989,42.31,-71.04,9
38770930,Seiurus aurocapilla,1,https://www.inaturalist.org/photos/38770930,42.349999999999994,-71.08,5
232343341,Spizella pallida,1,https://www.inaturalist.org/photos/232343341,42.31,-71.04,9
53489040,Melospiza melodia,1,https://www.inaturalist.org/photos/53489040,42.31,-71.04,10
340160526,Passer domesticus,1,https://www.inaturalist.org/photos/340160526,42.360000000000014,-71.14,12
53488689,Geothlypis trichas,1,https://www.inaturalist.org/photos/53488689,42.31,-71.04,10
294956466,Dryobates pubescens,1,https://www.inaturalist.org/photos/294956466,42.379999999999995,-71.13,6
170642473,,1,https://www.inaturalist.org/photos/170642473,42.360000000000014,-71.06,11
430000340,Setophaga ruticilla,1,https://www.inaturalist.org/photos/430000340,42.360000000000014,-71.1,9
380212916,Sitta carolinensis,1,https://www.inaturalist.org/photos/380212916,42.31,-71.12,5
38779744,Catharus guttatus,1,https://www.inaturalist.org/photos/38779744,42.31,-71.04,5
374112079,,1,https://www.inaturalist.org/photos/374112079,42.31,-71.04,4
39036523,Passerina cyanea,1,https://www.inaturalist.org/photos/39036523,42.360000000000014,-71.06,5
54949844,Junco hyemalis hyemalis,1,https://www.inaturalist.org/photos/54949844,42.31,-71.04,10
290701350,Sturnus vulgaris,1,https://www.inaturalist.org/photos/290701350,42.360000000000014,-71.1,6
304026914,Bombycilla cedrorum,1,https://www.inaturalist.org/photos/304026914,42.31,-71.12,7
118928747,Bombycilla cedrorum,1,https://www.inaturalist.org/photos/118928747,42.370000000000005,-71.09,4
324156374,Geothlypis trichas,1,https://www.inaturalist.org/photos/324156374,42.370000000000005,-71.1,9
367183226,Colaptes auratus,1,https://www.inaturalist.org/photos/367183226,42.370000000000005,-71.09,4
35181416,Spizella passerina,1,https://www.inaturalist.org/photos/35181416,42.349999999999994,-71.07,4
70581970,Junco hyemalis,1,https://www.inaturalist.org/photos/70581970,42.31,-71.04,11
394884799,Turdus migratorius,1,https://www.inaturalist.org/photos/394884799,42.34,-71.04,6
232343401,Spizella pallida,1,https://www.inaturalist.org/photos/232343401,42.31,-71.04,9
39733966,Parkesia noveboracensis,1,https://www.inaturalist.org/photos/39733966,42.31,-71.04,5
80917993,Turdus migratorius,1,https://www.inaturalist.org/photos/80917993,42.34,-71.11,5
35646117,Setophaga pinus,1,https://www.inaturalist.org/photos/35646117,42.349999999999994,-71.07,4
53488679,Geothlypis trichas,1,https://www.inaturalist.org/photos/53488679,42.31,-71.04,10
78558036,Icterus galbula,1,https://www.inaturalist.org/photos/78558036,42.34,-71.11,6
190391917,Zenaida macroura,1,https://www.inaturalist.org/photos/190391917,42.34,-71.09,4
261288422,Scolopax minor,1,https://www.inaturalist.org/photos/261288422,42.349999999999994,-71.07,3
442915839,Geothlypis trichas,1,https://www.inaturalist.org/photos/442915839,42.360000000000014,-71.09,10
32158277,Corthylio calendula,1,https://www.inaturalist.org/photos/32158277,42.31,-71.04,11
54243963,Melospiza melodia,1,https://www.inaturalist.org/photos/54243963,42.31,-71.04,10
160533884,,1,https://www.inaturalist.org/photos/160533884,42.360000000000014,-71.06,9
229851986,Setophaga petechia,1,https://www.inaturalist.org/photos/229851986,42.34,-71.11,9
40978604,Geothlypis trichas,1,https://www.inaturalist.org/photos/40978604,42.31,-71.04,6
377269079,Seiurus aurocapilla,1,https://www.inaturalist.org/photos/377269079,42.370000000000005,-71.09,5
231244278,Passer domesticus,1,https://www.inaturalist.org/photos/231244278,42.370000000000005,-71.12,9
43427947,,1,https://www.inaturalist.org/photos/43427947,42.379999999999995,-71.08,6
185954817,Megaceryle alcyon,1,https://www.inaturalist.org/photos/185954817,42.360000000000014,-71.05,4
238711038,Zonotrichia albicollis,1,https://www.inaturalist.org/photos/238711038,42.31,-71.05,10
35254839,Certhia americana,1,https://www.inaturalist.org/photos/35254839,42.349999999999994,-71.07,4
98754358,Catharus ustulatus,1,https://www.inaturalist.org/photos/98754358,42.360000000000014,-71.06,10
389971439,Quiscalus quiscula,1,https://www.inaturalist.org/photos/389971439,42.33000000000001,-71.03,6
373937156,Setophaga americana,1,https://www.inaturalist.org/photos/373937156,42.31,-71.04,4
35113787,Melospiza georgiana,1,https://www.inaturalist.org/photos/35113787,42.31,-71.04,4
133271110,Cyanocitta cristata,1,https://www.inaturalist.org/photos/133271110,42.33000000000001,-71.1,6
394884760,Turdus migratorius,1,https://www.inaturalist.org/photos/394884760,42.34,-71.04,6
34709427,Scolopax minor,1,https://www.inaturalist.org/photos/34709427,42.349999999999994,-71.08,4
232343367,Spizella pallida,1,https://www.inaturalist.org/photos/232343367,42.31,-71.04,9
394811617,Dryobates pubescens,1,https://www.inaturalist.org/photos/394811617,42.360000000000014,-71.09,6
55858369,Passer domesticus,1,https://www.inaturalist.org/photos/55858369,42.31999999999999,-71.04,11
39371868,Mniotilta varia,1,https://www.inaturalist.org/photos/39371868,42.370000000000005,-71.12,5
52217667,Zenaida macroura,1,https://www.inaturalist.org/photos/52217667,42.31,-71.04,9
98816442,Myiopsitta monachus,1,https://www.inaturalist.org/photos/98816442,42.370000000000005,-71.09,10
151477043,Corvus brachyrhynchos,1,https://www.inaturalist.org/photos/151477043,42.379999999999995,-71.11,8
80916191,Cyanocitta cristata,1,https://www.inaturalist.org/photos/80916191,42.34,-71.11,5
54158413,Ammospiza nelsoni,1,https://www.inaturalist.org/photos/54158413,42.31,-71.04,10
38779482,Vireo solitarius,1,https://www.inaturalist.org/photos/38779482,42.349999999999994,-71.07,5
166218983,Junco hyemalis,1,https://www.inaturalist.org/photos/166218983,42.379999999999995,-71.12,10
54650911,Parkesia noveboracensis,1,https://www.inaturalist.org/photos/54650911,42.31,-71.04,9
237960760,Zenaida macroura,1,https://www.inaturalist.org/photos/237960760,42.379999999999995,-71.12,10
389971477,Quiscalus quiscula,1,https://www.inaturalist.org/photos/389971477,42.33000000000001,-71.03,6
429194686,Leiothlypis ruficapilla,1,https://www.inaturalist.org/photos/429194686,42.379999999999995,-71.12,9
229159706,Sturnus vulgaris,1,https://www.inaturalist.org/photos/229159706,42.370000000000005,-71.12,9
40604931,Passer domesticus,1,https://www.inaturalist.org/photos/40604931,42.349999999999994,-71.08,6
38737404,Zonotrichia albicollis,1,https://www.inaturalist.org/photos/38737404,42.360000000000014,-71.06,5
273491537,,0,https://www.inaturalist.org/photos/273491537,42.31,-71.02,4
50827406,Setophaga ruticilla,1,https://www.inaturalist.org/photos/50827406,42.31,-71.04,9
38733051,Passerculus sandwichensis,1,https://www.inaturalist.org/photos/38733051,42.31,-71.04,5
74141577,Geothlypis trichas,1,https://www.inaturalist.org/photos/74141577,42.31,-71.05,5
162553897,,1,https://www.inaturalist.org/photos/162553897,42.370000000000005,-71.13,10
389985881,Turdus migratorius,1,https://www.inaturalist.org/photos/389985881,42.379999999999995,-71.11,6
393631341,Cyanocitta cristata,1,https://www.inaturalist.org/photos/393631341,42.33000000000001,-71.14,6
280678959,Setophaga petechia,1,https://www.inaturalist.org/photos/280678959,42.33000000000001,-71.11,5
324156404,Geothlypis trichas,1,https://www.inaturalist.org/photos/324156404,42.370000000000005,-71.1,9
200970412,,1,https://www.inaturalist.org/photos/200970412,42.349999999999994,-71.12,5
329540937,,1,https://www.inaturalist.org/photos/329540937,42.379999999999995,-71.12,10
359033767,Scolopax minor,1,https://www.inaturalist.org/photos/359033767,42.349999999999994,-71.04,3
390554932,Seiurus aurocapilla,1,https://www.inaturalist.org/photos/390554932,42.379999999999995,-71.12,6
267083789,Turdus migratorius,1,https://www.inaturalist.org/photos/267083789,42.34,-71.1,4
326171032,,1,https://www.inaturalist.org/photos/326171032,42.360000000000014,-71.13,10
275841084,,1,https://www.inaturalist.org/photos/275841084,42.31,-71.04,4
287219620,Bombycilla cedrorum,1,https://www.inaturalist.org/photos/287219620,42.370000000000005,-71.09,6
442607469,Coccyzus americanus,1,https://www.inaturalist.org/photos/442607469,42.360000000000014,-71.06,10
440770731,,1,https://www.inaturalist.org/photos/440770731,42.31999999999999,-71.03,10
54650053,Setophaga coronata,1,https://www.inaturalist.org/photos/54650053,42.349999999999994,-71.08,10
96518814,Passer domesticus,1,https://www.inaturalist.org/photos/96518814,42.360000000000014,-71.07,9
39733946,Parkesia noveboracensis,1,https://www.inaturalist.org/photos/39733946,42.31,-71.04,5
345563195,Turdus migratorius,1,https://www.inaturalist.org/photos/345563195,42.31,-71.09,1
267083303,Turdus migratorius,1,https://www.inaturalist.org/photos/267083303,42.34,-71.1,4
238655427,Dumetella carolinensis,1,https://www.inaturalist.org/photos/238655427,42.360000000000014,-71.13,10
39520123,Geothlypis trichas,1,https://www.inaturalist.org/photos/39520123,42.349999999999994,-71.05,5
38779646,Catharus guttatus,1,https://www.inaturalist.org/photos/38779646,42.31,-71.04,5
131730335,,1,https://www.inaturalist.org/photos/131730335,42.31,-71.05,5
39734131,Haemorhous mexicanus,1,https://www.inaturalist.org/photos/39734131,42.31,-71.04,5
238711069,Zonotrichia albicollis,1,https://www.inaturalist.org/photos/238711069,42.31,-71.05,10
